"string","num","next_word","nchar"
"wed love to have",19,"you",16
"what would you do",19,"if",17
"what would you like",19,"to",19
"whats the best way",19,"to",18
"will never be able",19,"to",18
"would not be able",19,"to",17
"you have a lot",19,"of",14
"you have to have",19,"a",16
"a big part of",18,"the",13
"a couple of months",18,"ago",18
"an extended period of",18,"time",21
"as long as they",18,"are",15
"at the same time",18,"he",16
"at the same time",18,"that",16
"be interesting to see",18,"how",21
"be one of the",18,"best",13
"been a while since",18,"i",18
"cant wait to go",18,"to",15
"contributed to this report",18,"the",26
"do you think of",18,"the",15
"does not have to",18,"be",16
"dont know if i",18,"can",14
"first time in a",18,"long",15
"for the first time",18,"today",18
"for yards and a",18,"touchdown",15
"gas gas gas gas",18,"gas",15
"going to be at",18,"the",14
"going to have to",18,"do",16
"have no choice but",18,"to",18
"have not been able",18,"to",18
"have to find a",18,"way",14
"he was a member",18,"of",15
"hey thanks for the",18,"follow",18
"hope to see you",18,"again",15
"hope to see you",18,"all",15
"how am i supposed",18,"to",17
"i dont give a",18,"fuck",13
"i dont know if",18,"its",14
"i had a dream",18,"about",13
"i had the pleasure",18,"of",18
"i hope to see",18,"you",13
"i hope you feel",18,"better",15
"i just want to",18,"be",14
"i need to talk",18,"to",14
"i think a lot",18,"of",13
"i think its time",18,"for",16
"i thought i was",18,"the",15
"i thought i would",18,"share",17
"i used to be",18,"a",12
"i want you to",18,"be",13
"i wish there was",18,"a",16
"i would love it",18,"if",15
"if you really want",18,"to",18
"if youre looking for",18,"a",20
"im a big fan",18,"of",12
"in the line of",18,"duty",14
"is in the middle",18,"of",16
"is not the same",18,"as",15
"is not to say",18,"that",13
"is the place to",18,"be",15
"it would have been",18,"a",18
"know about you but",18,"i",18
"la la la la",18,"la",11
"late s and early",18,"s",16
"level mp cost duration",18,"seconds",22
"looking for a place",18,"to",19
"mi run with a",18,"time",13
"my heart goes out",18,"to",17
"no matter how much",18,"you",18
"on and on and",18,"on",13
"on the back of",18,"my",14
"on the bottom of",18,"the",16
"on the other hand",18,"if",17
"on the west side",18,"of",16
"one of those days",18,"where",17
"over the last two",18,"years",17
"over the past three",18,"years",19
"so i dont have",18,"to",14
"tell me what to",18,"do",15
"thanks for the follow",18,"hope",21
"thanks for the follow",18,"im",21
"that i used to",18,"know",14
"the department of homeland",18,"security",26
"the fact that i",18,"am",15
"the vast majority of",18,"the",20
"theres going to be",18,"a",18
"this time of the",18,"year",16
"to all who came",18,"out",15
"to be a good",18,"day",12
"to get out of",18,"this",13
"to get out there",18,"and",16
"to the other side",18,"of",17
"told the associated press",18,"that",25
"too good to be",18,"true",14
"trying to come up",18,"with",17
"up in the morning",18,"and",17
"want to talk to",18,"you",15
"we would love to",18,"see",16
"what a great way",18,"to",16
"what are your thoughts",18,"on",22
"what i wanted to",18,"do",16
"what to do with",18,"it",15
"when i was in",18,"the",13
"when i was years",18,"old",16
"when i was younger",18,"i",18
"why is it so",18,"hard",12
"with information is asked",18,"to",25
"with the exception of",18,"the",21
"you are going to",18,"be",16
"you are one of",18,"the",14
"a few days ago",17,"i",14
"a great way to",17,"start",14
"according to a news",17,"release",19
"all i need is",17,"a",13
"all the way up",17,"to",14
"and for the first",17,"time",17
"and one of the",17,"most",14
"and the district of",17,"columbia",19
"anyone with information is",17,"asked",26
"are just a few",17,"of",14
"as much as i",17,"did",12
"as soon as i",17,"saw",12
"at the same time",17,"we",16
"at this time of",17,"year",15
"available in your customer",17,"area",26
"be ever in your",17,"favor",15
"between a man and",17,"a",17
"but if you want",17,"to",15
"by the time i",17,"got",13
"cant wait to see",17,"your",16
"chicago chicago illinois incorporated",17,"in",37
"for a couple of",17,"days",15
"for more information or",17,"to",23
"for the rest of",17,"your",15
"for you and your",17,"family",16
"forward to seeing you",17,"at",21
"from all over the",17,"country",17
"from am to pm",17,"at",13
"from the top of",17,"the",15
"g saturated fat mg",17,"cholesterol",18
"going to be a",17,"lot",13
"great way to start",17,"the",18
"had a great time",17,"with",16
"have to admit that",17,"i",18
"he was going to",17,"be",15
"here are a few",17,"of",14
"hope you are doing",17,"well",18
"i am going to",17,"have",13
"i don’t want to",17,"be",15
"i dont know if",17,"it",14
"i guess you could",17,"say",17
"i had the opportunity",17,"to",21
"i have been working",17,"on",19
"i just wanted to",17,"say",16
"i like the idea",17,"of",15
"i love it when",17,"you",14
"i love the fact",17,"that",15
"i love you so",17,"so",13
"i may or may",17,"not",12
"i think this is",17,"a",15
"i want to be",17,"the",12
"i want to see",17,"the",13
"i was thinking the",17,"same",18
"if you want to",17,"do",14
"im going to try",17,"to",15
"in a way that",17,"is",13
"in other parts of",17,"the",17
"in the first place",17,"and",18
"in the first place",17,"the",18
"in the first three",17,"months",18
"in your customer area",17,"now",21
"is a good time",17,"to",14
"is it so hard",17,"to",13
"it doesnt have to",17,"be",17
"it has to do",17,"with",12
"it thanks for the",17,"follow",17
"its a beautiful day",17,"in",19
"just in time for",17,"the",16
"of chicago chicago illinois",17,"incorporated",27
"of health and human",17,"services",19
"of the united states",17,"and",20
"on either side of",17,"the",17
"on the day of",17,"the",13
"or cents per share",17,"in",18
"over the next few",17,"days",17
"over the next few",17,"years",17
"season to taste with",17,"salt",20
"see what we can",17,"do",15
"so much for the",17,"rt",15
"sorry to hear about",17,"your",19
"thank you very much",17,"for",19
"thanks for the rt",17,"have",17
"thanks for the rt",17,"hope",17
"that have nothing to",17,"do",20
"that i am going",17,"to",15
"that turned out to",17,"be",18
"the crap out of",17,"me",15
"the end of last",17,"year",15
"the first time i",17,"saw",16
"the first time in",17,"my",17
"the first time in",17,"the",17
"the name of the",17,"lord",15
"the news of the",17,"world",15
"the next couple of",17,"weeks",18
"the opposite side of",17,"the",20
"the rest of their",17,"lives",17
"the rt have a",17,"great",13
"the same period last",17,"year",20
"the south carolina insurance",17,"comapny",28
"the wrong side of",17,"the",17
"there is no need",17,"to",16
"this is not to",17,"say",14
"this is one of",17,"my",14
"those of you who",17,"are",16
"thought it would be",17,"a",19
"three months of the",17,"year",19
"to all of you",17,"who",13
"to be a long",17,"day",12
"to be honest with",17,"you",17
"to do a lot",17,"of",11
"to figure out what",17,"to",18
"to get away from",17,"the",16
"to share it with",17,"you",16
"to take care of",17,"the",15
"to the point where",17,"i",18
"today is a good",17,"day",15
"was supposed to be",17,"a",18
"we had so much",17,"fun",14
"we would like to",17,"thank",16
"what are you talking",17,"about",20
"what i was going",17,"to",16
"what needs to be",17,"done",16
"when you get a",17,"chance",14
"will you please follow",17,"me",22
"with the help of",17,"the",16
"you are not going",17,"to",17
"you dont have to",17,"worry",16
"you would like to",17,"be",17
"a long period of",16,"time",16
"a lot of people",16,"in",15
"a special place in",16,"my",18
"a week and a",16,"half",12
"all i have to",16,"do",13
"all i have to",16,"say",13
"am to pm monday",16,"through",15
"and i have no",16,"idea",13
"and open to the",16,"public",15
"and thanks for the",16,"follow",18
"and this is crazy",16,"but",17
"are in the process",16,"of",18
"arrested in the block",16,"of",21
"at the center of",16,"a",16
"at the end of",16,"april",13
"at the other end",16,"of",16
"at the same time",16,"and",16
"but for some reason",16,"i",19
"but i have to",16,"admit",13
"but in the end",16,"i",14
"cant wait to get",16,"back",16
"cant wait to read",16,"it",17
"chief executive officer of",16,"the",26
"enjoy the rest of",16,"your",17
"fat g saturated fat",16,"mg",19
"figure out what to",16,"do",18
"find a way to",16,"get",13
"first three months of",16,"the",21
"for about minutes or",16,"until",20
"for more information go",16,"to",23
"for the rest of",16,"their",15
"g fat g saturated",16,"fat",17
"g protein g fiber",16,"mg",17
"get the most out",16,"of",16
"have a great weekend",16,"everyone",20
"have a long way",16,"to",15
"have a lot in",16,"common",13
"have a new server",16,"ready",17
"have to check it",16,"out",16
"havent been on here",16,"in",19
"he told me that",16,"he",15
"i am not sure",16,"if",13
"i dont know why",16,"but",15
"i dont want to",16,"say",14
"i get a follow",16,"back",14
"i had no idea",16,"that",13
"i hope you all",16,"have",14
"i know i need",16,"to",13
"i look forward to",16,"the",17
"i love what i",16,"do",13
"i miss you so",16,"much",13
"i need to find",16,"a",14
"i really need to",16,"get",16
"i really want to",16,"do",16
"i the only one",16,"that",14
"i think i am",16,"going",12
"i think i have",16,"a",14
"i think i need",16,"a",14
"i think its time",16,"to",16
"i was so excited",16,"to",16
"i would like to",16,"be",15
"i would like to",16,"think",15
"i would love to",16,"be",15
"if you are in",16,"the",13
"if you dont know",16,"what",16
"if you think about",16,"it",18
"im on my way",16,"to",12
"in a letter to",16,"the",14
"in one of the",16,"most",13
"in the aftermath of",16,"the",19
"in the best interest",16,"of",20
"in the fourth quarter",16,"of",21
"in the hands of",16,"the",15
"in the next few",16,"days",15
"is going to be",16,"on",14
"is it bad that",16,"i",14
"is one of my",16,"favorites",12
"is the last day",16,"to",15
"it for the first",16,"time",16
"it just me or",16,"does",13
"it was great meeting",16,"you",20
"it would be interesting",16,"to",23
"it would be like",16,"to",16
"its a great way",16,"to",15
"just got back from",16,"the",18
"just the way it",16,"is",15
"know a lot of",16,"people",13
"looking forward to a",16,"great",20
"looking forward to seeing",16,"the",25
"me know if i",16,"can",12
"million or cents a",16,"share",18
"my number so call",16,"me",17
"need to get back",16,"to",16
"no one is going",16,"to",15
"not to be confused",16,"with",18
"of million or cents",16,"per",19
"of millions of dollars",16,"in",22
"on the front of",16,"the",15
"on the way to",16,"work",13
"one of my best",16,"friends",14
"one of the most",16,"beautiful",15
"out the rest of",16,"the",15
"pick in the nfl",16,"draft",15
"please follow me im",16,"a",19
"please let me know",16,"if",18
"pronounced dead at the",16,"scene",22
"protein g fiber mg",16,"sodium",18
"respond to a request",16,"for",20
"so to my new",16,"follower",12
"sure to check out",16,"the",17
"thank you for all",16,"of",17
"thank you for all",16,"your",17
"thanks to all of",16,"you",16
"that i was able",16,"to",15
"that there will be",16,"a",18
"the end of the",16,"night",14
"the first time i",16,"had",16
"the late s and",16,"early",14
"the number of people",16,"who",20
"the top of the",16,"list",14
"the top of the",16,"page",14
"the us food and",16,"drug",15
"there is no need",16,"for",16
"there is no reason",16,"to",18
"think i am going",16,"to",16
"this is crazy but",16,"heres",17
"this is the second",16,"time",18
"to get out of",16,"my",13
"to go back to",16,"sleep",13
"to go back to",16,"work",13
"to taste with salt",16,"and",18
"to the left of",16,"the",14
"today is the first",16,"day",18
"two and a half",16,"years",14
"us food and drug",16,"administration",16
"want you to know",16,"that",16
"was arrested in the",16,"block",19
"was pronounced dead at",16,"the",22
"we have a new",16,"server",13
"we would love to",16,"have",16
"what does it mean",16,"to",17
"what its like to",16,"be",16
"what you have to",16,"say",16
"when i was growing",16,"up",18
"why do i have",16,"to",13
"with a little bit",16,"of",17
"would be a good",16,"idea",15
"would love to hear",16,"your",18
"year and a half",16,"ago",15
"you and this is",16,"crazy",15
"you do not have",16,"to",15
"you so much for",16,"your",15
"you thank you thank",16,"you",19
"you thanks for the",16,"follow",18
"a few years ago",15,"and",15
"a good place to",15,"start",15
"a little at a",15,"time",13
"a lot of time",15,"to",13
"about a third of",15,"the",16
"add boston add boston",15,"add",21
"all the way back",15,"to",16
"also a member of",15,"the",16
"am visit wwwradiotagrcomwfuv to",15,"tag",31
"and a host of",15,"other",13
"and let me know",15,"if",15
"are a lot of",15,"people",12
"as a result of",15,"this",14
"as many people as",15,"possible",17
"at least once a",15,"week",15
"at the end of",15,"it",13
"at the time of",15,"his",14
"at this point in",15,"time",16
"boston add boston add",15,"boston",21
"can be found on",15,"the",15
"cant wait for the",15,"next",17
"cant wait to go",15,"back",15
"carbohydrate g protein g",15,"fiber",24
"cholesterol g carbohydrate g",15,"protein",28
"county jail in lieu",15,"of",19
"decided it was time",15,"to",19
"department of health and",15,"human",24
"director of the center",15,"for",22
"do a better job",15,"of",15
"figure out how to",15,"get",17
"follow me im a",15,"big",14
"for an extended period",15,"of",22
